FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-09-12 0.42000717913334 19.0659722222222 0.425935973560662 19.1395833333333 0.337062075353368 18.9152777777778 0.372640414112739 19.0354166666667 0.443943895568389 18.9652777777778
2016-09-13 0.412186793987757 18.8923611111111 0.420363690565975 18.9770833333333 0.326834489227873 18.6847222222222 0.365636819806833 18.9902777777778 0.436955403334045 18.8673611111111
2016-09-14 0.403083620247611 18.6472222222222 0.416065933503537 18.7715277777778 0.30539568660807 18.4701388888889 0.359224115715806 18.9215277777778 0.430462933141117 18.7895833333333
2016-09-15 0.396726578358454 17.8326388888889 0.411964090295136 18.1951388888889 0.280299480290607 17.6736111111111 0.353733360056152 18.0027777777778 0.4243355525993 18.3506944444444
2016-09-16 0.410981571298066 18.0111111111111 0.417255872671636 18.2708333333333 0.30164203154105 17.6034722222222 0.374420573195958 18.1090277777778 0.429469734891616 18.2222222222222
2016-09-17 0.476601847116724 16.3520833333333 0.502006922440561 17.2409722222222 0.355258271501584 15.7833333333333 0.442634076583926 16.3895833333333 0.497881317976812 17.1763888888889
2016-09-18 0.509832012067821 16.2784722222222 0.47443221716549 16.7180555555556 0.357668385072177 15.7666666666667 0.45510681266757 16.2166666666667 0.500909468713378 16.6590277777778
2016-09-19 0.607172927889398 14.9333333333333 0.499800583490095 15.5861111111111 0.358958628037799 14.5701388888889 0.495853687033552 15.1909722222222 0.513440392802768 15.9236111111111
2016-09-20 0.517299920403967 14.6479166666667 0.472578631712634 15.2930555555556 0.355669909862504 14.3680555555556 0.437291078998027 15.0125 0.493476849817794 15.5368055555556
2016-09-21 0.492953708036742 13.96875 0.458292284822971 14.8756944444444 0.352720589215229 13.7180555555556 0.419714338259658 14.1729166666667 0.486514675102048 15.0479166666667
2016-09-22 0.47777057799924 14.0590277777778 0.453297177467042 14.7229166666667 0.35001928600949 13.6104166666667 0.410749979997564 14.3381944444444 0.47869652191886 14.8652777777778
2016-09-23 0.468660293619149 13.7256944444444 0.449417078262589 14.4354166666667 0.347855420949791 13.4451388888889 0.403622960987658 13.9194444444444 0.470059602335348 14.6097222222222
2016-09-24 0.4626204902594 13.7729166666667 0.446190273765844 14.3979166666667 0.346272377159255 13.4319444444444 0.399492655632106 13.9701388888889 0.463996695086819 14.55
2016-09-25 0.456972250177276 13.3986111111111 0.441953305707542 14.1534722222222 0.343825366971119 13.1583333333333 0.396447507753819 13.7284722222222 0.457205109384006 14.3777777777778
2016-09-26 0.452309522468831 13.3798611111111 0.437961638454396 14.06875 0.341682997921158 13.2361111111111 0.390566404049293 13.7895833333333 0.451632683284592 14.3270833333333
2016-09-27 0.447403443165759 13.39375 0.435337062847362 14.0451388888889 0.338319586792736 13.2361111111111 0.383774251720329 13.6451388888889 0.448741602264026 14.2694444444444
2016-09-28 0.442999566445949 13.2444444444444 0.432225840917213 13.8701388888889 0.3348272074702 13.1208333333333 0.376429612311929 13.4805555555556 0.44602512778651 14.0625
2016-09-29 0.437103873112819 13.325 0.428637839182658 13.9284722222222 0.330083082520728 13.2979166666667 0.36950390486212 13.59375 0.441247832521085 14.1097222222222
2016-09-30 0.430344540130877 13.0166666666667 0.424595704627007 13.7402777777778 0.320640095744682 12.9770833333333 0.362592849783365 13.34375 0.436389030649135 13.9659722222222
2016-10-01 0.42736251189154 13.5340277777778 0.42243381762777 13.775 0.311408458614595 13.5666666666667 0.359016892410382 13.7256944444444 0.433746952425779 13.9173611111111
2016-10-02 0.441846701408947 14.0083333333333 0.427060260220751 14.4277777777778 0.312807023115315 13.7506944444444 0.370233127923005 14.0020833333333 0.434779203019123 14.3951388888889
2016-10-03 0.450826350575164 13.0548611111111 0.429199232323894 13.7465277777778 0.331256916624455 12.5180555555556 0.376449553715815 13.0055555555556 0.434327690848622 13.7125
2016-10-04 0.460510940346993 12.2472222222222 0.438027845464997 13.1694444444444 0.337186751707324 11.8513888888889 0.388386061222413 12.1645833333333 0.440101913051866 13.1840277777778
2016-10-05 0.465325653791574 10.1986111111111 0.441284084788418 12.0645833333333 0.341630825831366 9.86458333333333 0.391013444733988 10.2597222222222 0.475961404741507 12.2229166666667
2016-10-06 0.459157599026635 9.72847222222222 0.438738467741091 11.0826388888889 0.339747590965433 9.35 0.383637354661964 9.95138888888889 0.475767141978582 11.2770833333333
2016-10-07 0.45420355017499 10.6145833333333 0.435784992615514 11.3895833333333 0.342476879214481 10.2784722222222 0.38222590160273 10.7534722222222 0.473375318178969 11.4881944444444
2016-10-08 0.464221270831448 10.65625 0.443765158136702 11.5152777777778 0.349577771093254 10.2645833333333 0.399644268280666 10.8465277777778 0.477075702030316 11.6416666666667
2016-10-09 0.464630748095267 10.1381944444444 0.443672849817016 11.2104166666667 0.352613743021778 9.88194444444444 0.40389566698255 10.9215277777778 0.480210009384768 11.5541666666667
2016-10-10 0.459707485665435 9.12986111111111 0.439596664364516 10.4590277777778 0.348783379381593 8.81388888888889 0.396336880641517 9.90833333333333 0.475755327008572 10.9020833333333
2016-10-11 0.458642502856522 9.26527777777778 0.438583488156187 10.4097222222222 0.348627408178424 8.85625 0.395689451176347 10.1576388888889 0.470442287675608 10.825
