FE_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2016-12-16 NA 0.40625 0.498968060418559 1.2 NA 0.333333333333333 NA 0.639583333333333 0.501600607861368 1.78958333333333
2016-12-17 NA 0.220833333333333 0.500319302453394 1.23125 NA 0.4 NA 0.7 0.509811627428535 1.8
2016-12-18 NA 0.3875 0.501711497462689 1.35625 NA 0.4875 NA 0.745833333333333 0.5079055746282 1.86875
2016-12-19 NA 0.4 0.505476008937573 1.43958333333333 NA 0.6 NA 1.03333333333333 0.511704835936381 2.11041666666667
2016-12-20 NA 0.460416666666667 0.506848202895589 1.53958333333333 NA 0.727083333333333 NA 1.225 0.521382228533636 2.23958333333333
2016-12-21 NA 0.497916666666667 0.507061851572813 1.51041666666667 NA 0.8 NA 1.14166666666667 0.534372894060131 2.20625
2016-12-22 NA 0.433333333333333 0.506679590389692 1.45625 NA 0.783333333333333 NA 1.02916666666667 0.544196935720184 2.06041666666667
2016-12-23 NA 0.50625 0.513242157378307 1.45416666666667 NA 0.7 NA 0.966666666666667 0.538646218873959 1.9625
2016-12-24 NA 1.16875 0.532953209793441 1.84583333333333 NA 1.45833333333333 NA 2.19166666666667 0.548008734269154 2.40625
2016-12-25 NA 3.81875 0.54728378927294 3.30208333333333 NA 3.85416666666667 NA 4.2625 0.547617093873297 3.76041666666667
2016-12-26 NA 5.26666666666667 0.53780724945445 4.48333333333333 NA 4.78333333333333 NA 5.05625 0.541182278222551 4.56666666666667
2016-12-27 NA 2.16666666666667 0.534283193389752 3.58333333333333 NA 2.55208333333333 NA 2.775 0.539281571146378 4.05833333333333
2016-12-28 NA 1.4125 0.523865055763931 2.65833333333333 NA 1.80833333333333 NA 2.05833333333333 0.541996759264619 3.21875
2016-12-29 NA 0.379166666666667 0.509078201498004 1.91041666666667 NA 0.920833333333333 NA 1.05208333333333 0.539043483110069 2.55208333333333
2016-12-30 NA -0.3125 0.502265226003174 1.33958333333333 NA 0.177083333333333 NA 0.425 0.533423945946498 1.96041666666667
2016-12-31 NA -1.0375 0.497862069401459 0.94375 NA -0.333333333333333 NA -0.0416666666666667 0.528402569778959 1.56875
2017-01-01 NA -1.675 0.492708364603976 0.620833333333333 NA -0.797916666666667 NA -0.504166666666667 0.520328400182826 1.27916666666667
2017-01-02 NA -1.12291666666667 0.4797500309631 0.375 NA -0.7125 NA -0.391666666666667 0.506358130170243 1.04583333333333
2017-01-03 NA -0.05 0.475903525487201 0.4875 NA 0 NA 0.266666666666667 0.492702924060585 1.03125
2017-01-04 NA 0.025 0.478959033651626 0.5 NA 0.05 NA 0.2625 0.493684057969668 1.0875
2017-01-05 NA 0.1 0.482080625984028 0.525 NA 0.1 NA 0.34375 0.495435559218877 1.1
2017-01-06 NA -0.0354166666666667 0.485335248111685 0.6 NA 0.0458333333333333 NA 0.31875 0.499006224257406 1.1
2017-01-07 NA -0.28125 0.485539303880838 0.6 NA -0.11875 NA 0.254166666666667 0.501220902052056 1.12916666666667
2017-01-08 NA 0.0479166666666667 0.483645742819348 0.6 NA 0.0604166666666667 NA 0.35625 0.501856114551828 1.18541666666667
2017-01-09 NA 0.175 0.484021979882558 0.6 NA 0.1 NA 0.4 0.503553995404198 1.2
2017-01-10 NA 0.160416666666667 0.485911644755146 0.641666666666667 NA 0.1 NA 0.4 0.506224167445044 1.2
2017-01-11 NA 0.2625 0.489297784017333 0.7 NA 0.104166666666667 NA 0.464583333333333 0.50625936786697 1.20208333333333
2017-01-12 NA 0.4 0.536501586979116 0.685416666666667 NA 0.2 NA 0.5 0.52487886391528 1.1
2017-01-13 NA 0.4 0.563980059223755 0.7 NA 0.2 NA 0.5 0.528851802600281 1.14791666666667
2017-01-14 NA 0.339583333333333 0.546689534017947 0.75625 NA 0.222916666666667 NA 0.5 0.564450122374856 1.27708333333333
2017-01-15 NA 0.283333333333333 0.535795304030279 0.804166666666667 NA 0.220833333333333 NA 0.575 0.566148894618506 1.30208333333333
2017-01-16 NA 0.241666666666667 0.529975335558988 0.9 NA 0.214583333333333 NA 0.589583333333333 0.557892249895385 1.37708333333333
2017-01-17 NA 0.3 0.524123593391037 0.9 NA 0.295833333333333 NA 0.6 0.557477180554404 1.39583333333333
2017-01-18 NA 0.275 0.519794547773588 0.9 NA 0.3 NA 0.6 0.554347138680111 1.4
2017-01-19 NA 0.1875 0.515503333137934 0.9 NA 0.289583333333333 NA 0.6 0.552774559907777 1.4
2017-01-20 NA 0.03125 0.509465013887843 0.897916666666667 NA 0.183333333333333 NA 0.583333333333333 0.550040678714971 1.4
2017-01-21 NA -0.245833333333333 0.502398281442335 0.8 NA -0.00208333333333333 NA 0.483333333333333 0.542996962940047 1.33125
2017-01-22 NA -0.391666666666667 0.496593408561097 0.714583333333333 NA -0.204166666666667 NA 0.339583333333333 0.534524083339852 1.26041666666667
2017-01-23 NA -0.675 0.490816036962602 0.604166666666667 NA -0.491666666666667 NA 0.2125 0.526679360591847 1.15
2017-01-24 NA -0.51875 0.482851505630883 0.5 NA -0.427083333333333 NA 0.189583333333333 0.51756854746573 1.07083333333333
2017-01-25 NA -0.40625 0.475979027851465 0.4625 NA -0.327083333333333 NA 0.204166666666667 0.508979423631923 1
2017-01-26 NA -0.39375 0.470794128017159 0.34375 NA -0.316666666666667 NA 0.222916666666667 0.503216297196786 0.991666666666667
2017-01-27 NA -0.910416666666667 0.465870292354996 0.247916666666667 NA -0.722916666666667 NA 0.0145833333333333 0.49980505683273 0.9
2017-01-28 NA -0.902083333333333 NA 0.15 NA -0.735416666666667 NA -0.0541666666666667 0.49284020413023 0.833333333333333
2017-01-29 NA -0.760416666666667 NA 0.1 NA -0.63125 NA -0.04375 0.485115794533376 0.741666666666667
2017-01-30 NA -0.525 NA 0.122916666666667 NA -0.483333333333333 NA 0.0333333333333333 0.479302297672873 0.691666666666667
2017-01-31 NA 0.28125 NA 0.2 NA 0.102083333333333 NA 0.397916666666667 0.536057563120983 0.629166666666667
2017-02-01 NA 0.36875 NA 0.2 NA 0.191666666666667 NA 0.420833333333333 0.522490217380093 0.695833333333333
2017-02-02 NA 0.36875 0.445104349035159 0.295833333333333 NA 0.2 NA 0.485416666666667 0.554836563916759 0.75625
